f.1,f.2,f.3,f.4
2.2901,3.0992,3.5289,7.5894
1.9225,2.4529,2.694,6.1133
1.663,2.1609,2.4782,5.7305
2.2527,3.0468,3.3368,7.6229
2.3265,3.0024,3.3359,7.4569
1.6209,2.1467,2.6046,5.8976
2.1102,2.8246,3.1268,7.2559
1.8677,2.5067,2.8421,6.1398
2.2227,2.7871,3.038,6.9925
2.1508,3.0346,3.5276,7.8234
2.1154,2.7303,3.1,6.8354
1.7639,2.214,2.4541,5.5429
1.8327,2.5713,3.1643,7.073
1.8303,2.4218,2.6354,6.1616
2.0086,2.4373,2.6925,6.2121
2.2013,2.9634,3.3809,7.1915
1.9507,2.597,2.8974,6.7357
1.864,2.402,2.7008,5.9992
2.2112,2.8698,3.1279,7.1459
1.7677,2.4474,3.1118,7.0518
1.9837,2.5756,2.9511,6.627
2.2465,3.0068,3.3319,7.462
2.2887,2.9375,3.3099,7.2571
1.4651,1.8823,2.1051,4.9444
1.9702,2.6393,2.9601,6.6018
2.249,2.9534,3.3757,7.2331
1.7184,2.2847,2.7094,6.4702
2.0499,2.8675,3.2808,7.1819
1.9603,2.4831,2.6875,6.2765
1.7805,2.2182,2.4689,5.5546
2.3268,3.2283,3.7986,8.4869
2.0974,2.8154,3.1284,7.0003
1.9253,2.375,2.6738,5.9685
1.7799,2.478,2.9605,6.8651
1.9871,2.6261,2.9397,6.6924
1.8117,2.3576,2.6912,5.8105
2.5768,3.3795,3.7522,8.33
1.9643,2.6255,3.0245,6.7647
1.8794,2.3095,2.4811,5.9356
1.9978,2.7065,3.0407,6.6053
1.7524,2.4268,2.9341,6.524
1.9159,2.417,2.6585,6.1676
2.4629,3.2277,3.6259,7.9701
2.0598,2.6782,2.937,6.6349
1.7849,2.3702,2.7463,6.335
2.1085,2.9267,3.3485,7.2205
1.9976,2.5252,2.7843,6.3335
1.7058,2.3254,2.8996,6.4581
2.2105,3.0193,3.3578,7.7406
2.1399,2.8541,3.2069,7.0399
1.817,2.1989,2.5126,5.5423
1.7639,2.4265,2.7715,6.3457
2.3113,3.0102,3.3671,7.5733
2.0241,2.5229,2.728,6.3679
1.9621,2.7495,3.4125,7.8867
1.8335,2.4708,2.835,6.1712
1.7863,2.2199,2.4354,5.6184
2.0535,2.7436,3.102,6.6902
2.161,2.8905,3.2157,7.6107
1.8128,2.2906,2.5575,5.7734
2.3255,3.0596,3.479,7.4865
1.7485,2.391,2.8241,6.4966
1.8827,2.4282,2.7388,6.1837
2.3448,3.1691,3.4702,7.8254
2.1952,2.7615,3.0627,6.8906
1.7957,2.3296,2.6667,5.9823
2.2281,2.923,3.2056,7.338
1.9939,2.6262,2.9629,6.4402
1.3863,1.8024,2.1113,5.1452
2.2168,3.026,3.4266,7.7297
2.3015,2.9742,3.3654,7.4126
1.8562,2.3861,2.6475,5.9199
1.9611,2.7638,3.2911,7.3049
1.805,2.3611,2.5881,5.9518
2.2008,2.7313,3.0484,6.8676
1.8848,2.7061,3.5158,7.5651
2.0964,2.7992,3.0921,7.1749
1.736,2.1459,2.4035,5.4224
2.1618,2.7482,2.9806,6.8797
1.6705,2.2763,2.6147,5.8672
2.1235,2.725,3.0871,6.8386
2.3063,3.0771,3.411,7.5729
1.809,2.449,2.9558,6.7618
1.6879,2.1637,2.365,5.5226
2.1527,2.843,3.1733,7.032
2.4421,3.2021,3.652,7.8198
1.8798,2.3765,2.6428,6.2432
2.0936,2.8755,3.2775,7.0276
2.0712,2.6432,2.8632,6.616
1.6474,2.2113,2.5728,5.9008
2.1091,2.8905,3.2807,7.2245
2.0644,2.6562,2.9287,6.619
1.9969,2.4509,2.755,6.1528
1.8859,2.6079,3.0227,7.0474
2.0576,2.7007,3.0062,6.8537
1.632,2.0529,2.3407,5.1157
1.8976,2.6551,3.3941,7.851
2.057,2.7771,3.1781,7.0536
2.0123,2.5125,2.7335,6.3874
2.1755,2.9335,3.3059,7.1509
1.8101,2.4459,2.8949,6.4539
1.6918,2.1408,2.3427,5.4516
2.6344,3.4367,3.8485,8.4932
1.7567,2.4487,2.9545,6.7922
1.72,2.1528,2.396,5.5542
2.0827,2.8015,3.1897,6.852
2.0327,2.5651,2.8266,6.4079
1.9516,2.6004,3.0036,6.6989
2.3792,3.177,3.4769,7.9785
2.0953,2.6898,3.0104,6.6697
1.714,2.2657,2.7299,6.1943
1.923,2.6597,2.9956,6.6333
2.0383,2.6753,3.0242,6.596
1.9372,2.3775,2.5636,6.0169
2.1883,2.9752,3.3646,7.7444
2.0472,2.7387,3.1107,6.7459
1.9798,2.4716,2.7087,6.2124
1.6268,2.3322,3.1686,7.0496
2.152,2.7869,3.0432,7.2941
1.8754,2.3984,2.6779,6.0005
2.3651,3.1348,3.5636,7.6481
1.8275,2.5045,2.9009,6.634
1.7517,2.1836,2.4541,5.5783
1.9281,2.5604,2.8187,6.3266
1.8909,2.6083,3.2657,7.4863
1.9801,2.6178,3.0087,6.6349
2.3594,3.1043,3.3984,7.7684
1.9306,2.5257,2.8472,6.2051
1.6476,2.1305,2.3481,5.64
2.3926,3.2541,3.6375,8.0799
2.4565,3.187,3.6077,7.8515
1.5406,1.9901,2.2925,5.3971
2.1031,2.8331,3.2046,7.1731
1.9391,2.4865,2.7097,6.2386
1.9021,2.3391,2.6065,5.8795
2.1225,3.0242,3.577,7.6413
2.0802,2.6802,2.9615,6.7447
1.8838,2.3766,2.6903,5.9098
1.8662,2.5695,2.9797,7.1032
1.8438,2.4925,2.7924,6.2343
2.0849,2.5766,2.9144,6.4824
2.3267,3.0434,3.361,7.5152
1.9609,2.6644,3.1506,7.204
1.7746,2.3132,2.5287,5.8432
2.2095,2.9454,3.2881,7.2506
1.5081,2.0811,2.6649,5.922
1.9531,2.4714,2.7313,6.4295
2.218,3.0144,3.4173,7.3793
2.184,2.7814,3.0419,6.9458
1.6056,2.0634,2.3574,5.4355
2.1226,2.8356,3.2245,7.0733
2.1587,2.8342,3.1309,7.01
1.7809,2.4,2.9156,6.6772
2.1004,2.8843,3.1847,7.32
2.0754,2.6456,2.9342,6.6348
1.8035,2.3008,2.6205,5.6817
1.8941,2.6086,2.9698,6.846
2.2853,3.0576,3.4496,7.581
1.8856,2.2606,2.4527,5.7844
1.7841,2.5059,3.0459,6.7641
1.9802,2.6376,3.0126,6.6315
1.7907,2.2706,2.5138,5.6872
2.7379,3.5869,4.0545,8.7834
1.9567,2.5939,2.8553,6.703
1.983,2.4792,2.7415,6.2905
2.2861,3.044,3.4548,7.4243
1.6499,2.2862,2.9196,6.9088
1.5514,2.0255,2.3082,5.1524
2.3652,3.1236,3.41,7.8128
2.1848,2.8596,3.2032,7.039
1.8833,2.521,2.9756,6.6875
2.0413,2.8278,3.168,7.0052
1.9536,2.4839,2.802,6.175
1.7251,2.2682,2.6565,6.3113
2.319,3.1432,3.5504,8.0352
2.0771,2.8036,3.2173,6.8342
1.7735,2.1491,2.3469,5.4585
1.8622,2.5811,3.0057,6.7004
1.9155,2.4591,2.6553,6.2608
2.0683,2.6406,2.9412,6.5686
2.0179,2.8628,3.6089,8.0192
1.9478,2.5569,2.8263,6.5103
1.9458,2.4149,2.7079,6.0894
1.9598,2.631,2.9045,6.4616
2.2168,3.0176,3.4465,7.8067
1.8548,2.3239,2.6463,5.8492
2.3206,2.9875,3.3035,7.4241
1.7473,2.409,2.895,6.3965
1.7817,2.2556,2.4293,5.7999
2.068,2.7648,3.0786,6.8086
2.375,2.9851,3.378,7.4065
1.6935,2.2288,2.5349,5.8832
2.2015,2.9869,3.3655,7.4641
2.0161,2.6238,2.8626,6.5356
1.474,1.9347,2.3325,5.4963
2.2409,3.119,3.6101,7.8218
2.2662,2.9233,3.2203,7.3325
2.0752,2.6359,2.9759,6.5327
2.0585,2.8393,3.2412,7.6272
1.7705,2.3488,2.6459,5.8375
1.7787,2.2259,2.5394,5.5472
1.927,2.7056,3.3033,7.5664
2.1716,2.8986,3.2663,7.3781
1.6981,2.1111,2.2868,5.3456
2.1956,2.8507,3.1752,7.0386
1.8041,2.4616,2.8692,6.3392
2.2021,2.776,3.0427,7.0646
2.2911,3.1371,3.5643,7.6084
1.8086,2.4332,2.8129,6.6614
1.7988,2.3249,2.6031,5.8931
2.2606,3.0026,3.4093,7.3641
1.9347,2.5483,2.8392,6.2658
1.8435,2.3213,2.6402,6.0374
2.17,2.8475,3.0895,7.1491
2.1827,2.7442,3.0402,6.8632
1.4767,2.0241,2.5727,5.6972
1.9533,2.6809,3.0046,6.8873
2.1776,2.839,3.1962,7.05
2.0218,2.4648,2.6718,6.2568
1.9323,2.7144,3.1992,7.1117
2.1057,2.8079,3.1914,7.0026
1.7097,2.108,2.3252,5.3245
1.6983,2.3798,3.0384,6.8856
2.0647,2.7775,3.083,7.0376
2.1162,2.6905,3.0067,6.7394
2.3402,3.1666,3.6231,7.6606
1.8379,2.4102,2.6947,6.3793
1.6954,2.1607,2.4273,5.4345
2.5386,3.2831,3.57,8.1948
1.9365,2.6696,3.2205,7.355
1.8883,2.3623,2.6784,6.0755
2.0055,2.704,3.0137,6.6458
2.0647,2.6619,3.0044,6.5583
1.6434,2.1557,2.3889,5.5824
2.5237,3.3859,3.7825,8.417
2.1102,2.7768,3.178,6.7839
1.7389,2.282,2.6278,6.1489
2.0962,2.8887,3.2898,7.1707
2.0855,2.6614,2.8708,6.6997
1.8986,2.3555,2.6172,5.9077
2.0836,2.8949,3.4632,7.7117
2.0133,2.6516,2.9223,6.6831
2.0188,2.5225,2.8263,6.3254
1.6508,2.3382,2.9268,6.7297
1.8217,2.3956,2.6843,6.1552
2.0846,2.6462,3.0047,6.6083
2.4844,3.2041,3.536,7.9545
1.8598,2.5935,3.0565,6.6777
1.7361,2.1619,2.351,5.5302
2.044,2.7261,3.0627,6.6816
2.0385,2.8239,3.5401,7.908
1.9385,2.5461,2.8112,6.4664
2.3978,3.2131,3.6028,7.9136
1.9499,2.4555,2.6643,6.1569
1.7001,2.1666,2.4303,5.7004
1.9229,2.6463,3.0236,6.4694
2.3405,3.005,3.3115,7.4806
1.6649,2.1657,2.5391,5.7996
2.1487,2.843,3.1045,7.2649
1.9625,2.574,2.8836,6.3572
1.9512,2.4461,2.7859,6.0679
2.3046,3.1925,3.6182,8.1981
2.2768,2.919,3.285,7.3176
1.8079,2.2877,2.483,5.7299
1.6704,2.3706,3.163,7.2067
1.8795,2.5908,2.9979,6.5699
1.6355,1.9902,2.1742,5.1033
2.2798,3.0457,3.4446,7.4349
1.914,2.561,2.8989,6.8886
1.8772,2.4182,2.6962,6.1134
2.335,3.0879,3.5004,7.5722
1.4986,2.0611,2.5304,5.7737
2.0228,2.6085,2.9577,6.6906
2.2714,3.0331,3.3354,7.5307
2.3104,2.9608,3.3125,7.332
1.6475,2.1615,2.529,5.6031
2.069,2.7406,3.008,6.9073
1.963,2.5529,2.8679,6.3011
1.8575,2.4639,2.8522,6.9198
2.0996,2.9473,3.3489,7.3431
2.0595,2.6537,3.0093,6.5816
1.7734,2.2068,2.434,5.5372
1.9576,2.6998,3.1265,7.0296
2.2304,2.9597,3.2497,7.3903
2.0056,2.4505,2.7337,6.19
1.9548,2.7518,3.3935,7.4408
2.0817,2.721,3.0108,6.9456
1.8373,2.3885,2.7109,5.8926
2.153,2.8101,3.0589,6.9751
1.9676,2.67,3.1211,7.1375
2.0598,2.6308,2.9756,6.684
2.1896,2.9374,3.2557,7.2333
1.7017,2.3848,3.1109,7.0593
1.5489,1.9281,2.0984,5.0226
2.5309,3.2888,3.6552,8.2302
2.1142,2.8059,3.2137,6.8351
1.8023,2.3622,2.6811,6.2498
2.1194,2.9246,3.3254,7.2075
1.9805,2.4866,2.7156,6.2567
1.4506,1.9417,2.3413,5.3113
2.3615,3.2565,3.7523,8.1902
2.1752,2.8448,3.1237,7.0922
1.9298,2.3413,2.6206,5.916
1.8163,2.508,2.8275,6.4929
1.9553,2.5599,2.8435,6.4216
2.2116,2.8393,3.2256,7.0115
2.0754,2.9072,3.5134,8.1658
1.9289,2.5601,2.9011,6.4277
1.8386,2.2569,2.4471,5.7443
2.1458,2.8274,3.1674,6.9386
1.9165,2.5906,2.999,6.7014
1.8219,2.2973,2.5447,5.7893
2.3517,3.0933,3.4983,7.5811
1.5993,2.2061,2.7332,6.4648
1.8309,2.3736,2.6507,6.1651
2.0262,2.7973,3.188,6.8195
2.3221,2.9321,3.2198,7.3359
1.839,2.429,2.8225,6.4185
2.2787,3.0238,3.2901,7.6873
2.02,2.6966,3.0258,6.6156
1.4767,1.9362,2.3674,5.3939
1.8535,2.5193,2.8216,6.4037
2.3445,3.0188,3.3944,7.5294
1.9549,2.4682,2.7032,6.1735
2.0763,2.891,3.3707,7.622
1.9626,2.5817,2.9448,6.422
1.8403,2.2478,2.4534,5.7078
1.9535,2.7866,3.4794,7.603
2.1369,2.839,3.1002,7.2537
1.8251,2.285,2.5407,5.7464
2.3143,3.0208,3.4271,7.3977
1.7662,2.4037,2.7223,6.1818
1.8558,2.3845,2.6797,5.9831
2.4292,3.2305,3.5485,7.9764
1.88,2.5094,2.949,6.843
1.744,2.2644,2.5932,5.6772
2.1584,2.8393,3.1474,7.0345
1.9956,2.6123,2.963,6.3957
1.7897,2.263,2.4979,6.1099
2.1422,2.9097,3.2591,7.2563
2.2098,2.8499,3.2246,7.05
1.5606,2.1024,2.5521,6.0007
2.1001,2.8851,3.2863,7.4028
1.7297,2.2617,2.4765,5.6415
2.1357,2.6567,2.9615,6.6558
2.0786,2.9395,3.5179,7.6533
2.182,2.8666,3.1638,7.2398
1.6971,2.111,2.3875,5.2866
1.7054,2.3574,2.8553,6.7094
2.2028,2.9368,3.3135,7.4429
2.2098,2.7812,3.1651,6.9582
2.206,2.9658,3.2917,7.2705
1.8879,2.5192,2.8911,6.5664
1.7289,2.1759,2.3572,5.533
2.1899,2.8495,3.1705,7.0516
1.9762,2.7677,3.4081,7.4673
1.8817,2.3526,2.5855,6.0654
2.2489,2.991,3.374,7.3489
2.1669,2.7184,2.9646,6.8174
1.6623,2.2301,2.5451,5.6741
2.5527,3.493,3.9816,8.5533
2.1122,2.7101,3.0115,6.7275
1.613,2.1596,2.7216,6.2426
1.9246,2.6443,2.931,6.758
2.0485,2.6713,2.9576,6.6792
1.7021,2.1091,2.3896,5.2762
2.1659,2.9567,3.3972,7.975
2.0284,2.7341,3.0942,6.7782
1.9775,2.4741,2.6816,6.2411
1.7405,2.481,3.1705,7.1016
1.9168,2.5419,2.9027,6.483
2.044,2.6039,2.8752,6.5279
2.5205,3.318,3.7425,8.1277
1.9752,2.6886,3.0362,7.0627
1.7733,2.1675,2.4109,5.5656
1.9817,2.6849,3.0807,6.5058
1.6222,2.1992,2.5903,6.0877
1.9888,2.5906,2.917,6.5618
2.3878,3.1207,3.3853,7.8152
1.9746,2.5488,2.8452,6.3007
1.7556,2.2775,2.6164,5.9104
2.0229,2.7111,2.997,6.7509
2.5293,3.2431,3.6442,8.0297
1.6524,2.1487,2.4246,5.7216
2.1892,2.9509,3.3063,7.4231
2.079,2.7403,3.1228,6.719
1.9778,2.4522,2.709,6.1537
1.7874,2.5499,3.0905,6.7455
2.1153,2.7026,2.913,6.9238
1.9359,2.4042,2.6628,6.0562
1.8228,2.5715,3.3829,7.6364
1.807,2.4607,2.7586,6.2244
1.6972,2.1037,2.3593,5.3178
2.3397,3.0688,3.3596,7.5977
2.0454,2.7534,3.1688,7.2977
1.9119,2.5145,2.8686,6.2477
2.2818,3.0109,3.3316,7.443
1.6423,2.2584,2.7852,6.2514
1.7223,2.1805,2.3771,5.6504
2.2754,3.1092,3.5098,7.5953
2.3433,3.0652,3.4977,7.489
1.6218,2.0573,2.2779,5.3789
2.1488,2.8384,3.1767,7.0952
1.8537,2.3947,2.61,5.9639
1.9523,2.5887,3.0301,7.0593
2.3424,3.2433,3.7074,8.0717
2.1925,2.758,3.0276,6.9495
1.8295,2.3357,2.6431,5.7758
1.9765,2.7015,3.0131,6.9968
1.9379,2.5822,2.8936,6.3934
2.1469,2.6405,3.0072,6.6158
1.7551,2.4872,3.2232,7.2566
2.0618,2.7795,3.1816,7.1124
1.8848,2.3976,2.5921,6.0583
2.3056,3.0112,3.3445,7.4384
1.9642,2.6676,3.1472,6.9361
1.9359,2.4169,2.647,6.1866
2.2713,3.028,3.4149,7.4166
1.752,2.3915,2.8736,6.8776
1.6036,2.0342,2.2769,5.2114
2.1089,2.7858,3.1605,6.8667
2.2942,2.9349,3.2487,7.2923
1.9726,2.5823,2.9717,6.8014
2.0454,2.8168,3.1313,6.9627
2.019,2.5863,2.8979,6.4164
1.5568,2.0937,2.5455,5.6346
2.4101,3.2447,3.5746,8.2727
2.1872,2.9275,3.2999,7.1823
1.8002,2.1621,2.3319,5.5183
1.9511,2.6717,3.0427,6.8781
2.0531,2.6598,3.005,6.6487
1.6953,2.1636,2.3906,5.3877
2.1357,3.0089,3.6438,8.1425
1.9779,2.5797,2.8186,6.5431
1.9606,2.4216,2.6938,6.1138
2.133,2.881,3.2961,6.9736
1.7774,2.4272,2.8399,6.5828
1.9831,2.5139,2.8401,6.3804
2.4133,3.0967,3.3433,7.7844
1.6363,2.2895,2.9055,6.53
1.8752,2.4749,2.8292,6.3288
2.0719,2.8081,3.1081,6.9435
1.9568,2.4631,2.7645,6.1333
1.7595,2.2871,2.5469,6.0181
2.2833,3.0649,3.419,7.679
2.1585,2.8422,3.2331,6.9639
1.5322,1.9836,2.3201,5.5494
1.8541,2.5729,2.9529,6.421
2.2998,2.957,3.2284,7.4239
2.0856,2.6478,2.9675,6.5748
2.1778,3.0534,3.6114,7.9774
1.8966,2.4842,2.7327,6.2294
1.894,2.3566,2.6391,5.9077
1.7119,2.3883,2.8343,6.6371
2.3237,3.0834,3.4331,7.8673
1.7441,2.1935,2.4973,5.4755
2.1918,2.8387,3.1363,7.0288
1.8178,2.4604,2.8297,6.2926
1.7975,2.2462,2.4364,5.7255
2.3788,3.2185,3.6245,7.8476
1.7217,2.3801,3.1329,7.0244
1.7757,2.2875,2.5522,5.9106
2.2727,3.0182,3.4008,7.4836
1.8887,2.479,2.7064,6.1409
1.5275,1.9645,2.2352,5.2328
2.3145,3.1615,3.6001,7.8259
2.285,2.9062,3.189,7.282
1.6329,2.2324,2.7727,6.235
2.1017,2.8655,3.1629,7.3724
1.8868,2.424,2.701,6.0576
2.2381,2.7416,3.1162,6.8761
2.0128,2.8174,3.2644,7.2917
2.1748,2.8876,3.2597,7.1957
1.7322,2.1313,2.3276,5.3921
1.7949,2.4987,3.0858,7.0454
1.8132,2.4676,2.8452,6.147
2.1598,2.7083,2.9621,6.8398
2.4111,3.2203,3.6289,7.8607
1.9466,2.551,2.8074,6.7309
1.7579,2.2645,2.5267,5.6698
2.2044,2.9286,3.3254,7.1488
2.0406,2.8182,3.3296,7.6362
1.9132,2.3761,2.6703,6.108
2.137,2.8243,3.102,7.0008
2.156,2.7365,3.0591,6.7921
1.6906,2.2638,2.6969,6.0142
2.11,2.8324,3.14,7.1727
2.1035,2.7823,3.1668,6.8168
1.6143,2.1383,2.5144,6.0958
2.0359,2.8175,3.1902,7.1467
2.1572,2.8309,3.1958,7.0193
1.6537,2.0634,2.2685,5.1787
2.2222,3.0805,3.62,8.1494
2.13,2.7994,3.0505,7.0644
2.137,2.674,2.9697,6.7104
1.7621,2.5462,3.2968,7.0745
1.8261,2.3786,2.6337,6.0967
1.6964,2.1375,2.4103,5.3523
2.5018,3.2163,3.5177,8.0084
1.9583,2.6865,3.1022,6.9222
1.8392,2.2895,2.6051,5.7995
2.1032,2.7462,3.0195,6.81
1.7401,2.3666,2.8448,6.551
1.9399,2.5292,2.7607,6.4134
2.4188,3.2285,3.5965,7.9638
2.0974,2.7204,3.0952,6.6757
1.7884,2.2935,2.5423,5.9975
2.0186,2.7677,3.1368,6.7808
2.0206,2.591,2.827,6.4665
1.582,2.0796,2.5367,5.9063
2.2108,3.0113,3.4754,7.7272
1.9404,2.5618,2.85,6.3577
1.9463,2.4434,2.7614,6.0819
1.8024,2.5059,2.8695,6.6879
2.2469,2.8938,3.2009,7.3548
1.9761,2.5118,2.8505,6.236
1.8404,2.5776,3.2222,7.5106
1.993,2.6999,3.0675,6.8447
1.7638,2.1449,2.3156,5.5001
1.9073,2.5706,2.8945,6.2704
2.0935,2.8647,3.3661,7.4554
1.9575,2.5365,2.8053,6.3779
2.4001,3.1844,3.5903,7.805
1.5965,2.1643,2.5406,5.8991
1.7099,2.175,2.4342,5.5734
2.5085,3.3859,3.8658,8.255
2.4097,3.0496,3.3432,7.6195
1.6973,2.2006,2.5074,5.6595
2.1387,2.8146,3.0593,7.0805
2.0012,2.5994,2.9002,6.4241
1.6853,2.2537,2.6913,6.0987
2.2906,3.1621,3.5328,7.8956
2.2495,2.8842,3.2436,7.1678
1.9398,2.4093,2.6276,6.0593
1.9878,2.7648,3.2866,7.5263
1.8894,2.6054,2.9974,6.4048
1.9653,2.3872,2.6361,6.0694
1.834,2.5912,3.373,7.4507
2.0212,2.6371,2.8694,6.8514
1.8331,2.348,2.6116,5.8721
2.276,3.0092,3.4112,7.3503
1.6832,2.2427,2.5422,5.9121
2.0996,2.6314,2.9472,6.7038
2.19,2.928,3.2211,7.2208
1.811,2.5051,3.0825,7.0548
1.7119,2.1918,2.5039,5.5764
2.1417,2.7874,3.0754,6.9612
2.3231,3.0461,3.4532,7.4608
1.9699,2.5667,2.8506,6.7558
2.2983,3.1288,3.515,7.7416
2.1534,2.7115,3.0899,6.7312
1.4844,1.9571,2.2453,5.2242
1.9751,2.6902,3.0349,6.7523
2.203,2.8736,3.1278,7.1652
1.9399,2.3469,2.6031,5.9446
1.9678,2.7475,3.2003,6.9388
2.0188,2.61,2.8687,6.5625
1.8588,2.3616,2.661,5.8602
1.962,2.7632,3.5633,8.4324
1.9499,2.6329,2.9928,6.6717
1.9951,2.5342,2.8802,6.3376
2.1801,2.9005,3.2278,7.1239
1.8943,2.6012,3.0747,6.9317
1.5178,1.8888,2.0363,4.8326
2.4286,3.154,3.4981,7.8274
1.7937,2.4841,3.1292,6.99
1.908,2.4352,2.6733,6.3158
2.0362,2.8068,3.185,6.8367
1.9099,2.4079,2.6184,6.0351
1.9002,2.4871,2.8291,6.4768
2.4216,3.264,3.7023,8.0951
2.0946,2.7654,3.0725,6.8164
1.6192,2.1213,2.5224,5.7915
1.9591,2.648,2.9229,6.7105
2.0405,2.6203,2.9229,6.5386
2.1105,2.7486,3.1499,6.7268
2.1703,3.003,3.3891,7.811
1.9568,2.5406,2.8515,6.3418
1.8181,2.2041,2.3791,5.6155
1.7375,2.4375,2.9131,6.528
2.3352,3.1106,3.5321,7.8119
1.8718,2.2927,2.519,5.8172
2.4055,3.0892,3.4768,7.6191
1.701,2.3226,2.6646,6.1188
1.816,2.3381,2.6103,5.9185
2.0573,2.8049,3.2052,6.8013
1.8631,2.5382,3.1292,7.3281
1.8628,2.4479,2.7966,6.2032
2.2562,2.9674,3.2182,7.4375
2.108,2.7502,3.0634,6.7843
1.6118,2.0465,2.3587,5.4137
2.2286,3.014,3.3481,7.492
2.2859,2.9396,3.3047,7.2806
1.6736,2.2267,2.5845,6.1317
2.1987,2.9949,3.3634,7.6172
1.9124,2.5115,2.8633,6.1778
1.8062,2.2185,2.4473,5.5928
2.2327,3.1138,3.6298,8.0293
2.2845,2.9549,3.2218,7.4842
1.7743,2.2384,2.5149,5.5782
1.8699,2.6323,3.2586,7.1597
1.8543,2.4677,2.7263,6.2333
2.3116,2.9156,3.2645,7.2999
2.3271,3.116,3.424,7.6666
1.9732,2.5976,2.9234,6.7255
1.8568,2.3534,2.6713,5.8959
2.2512,2.9022,3.2003,7.213
1.4888,2.1041,2.7918,6.1504
1.8575,2.3374,2.5575,6.1048
2.2401,3.0019,3.3657,7.4203
2.2705,2.9079,3.3097,7.1675
1.6784,2.2415,2.5819,5.9219
2.1435,2.9277,3.3166,7.2964
2.2517,2.8641,3.095,7.1949
1.7558,2.3347,2.8217,6.683
2.0366,2.8771,3.3359,7.161
2.1116,2.7669,3.0421,6.9058
1.6668,2.0519,2.3077,5.1538
1.8246,2.4671,2.7714,6.5689
2.1001,2.7895,3.1237,6.9453
2.1025,2.6455,3.004,6.5843
1.8426,2.5996,3.197,7.2824
1.9621,2.5645,2.8958,6.5467
1.6511,2.0915,2.2889,5.2526
2.5468,3.3458,3.7507,8.2162
2.0768,2.8689,3.365,7.3399
1.8635,2.2901,2.4935,5.8729
2.1105,2.8243,3.1854,6.9017
1.7394,2.3485,2.6991,6.4489
1.7584,2.2841,2.5434,5.7939
2.6376,3.5009,3.9584,8.6015
1.9759,2.5539,2.8306,6.3218
1.6977,2.2224,2.5951,5.934
1.9912,2.6938,2.9648,6.7711
2.0724,2.6689,2.975,6.6382
1.6472,2.2011,2.7477,6.1371
2.1958,2.9733,3.3354,7.643
2.1204,2.7897,3.1542,6.9003
1.9884,2.444,2.6341,6.1922
1.819,2.5753,3.0281,6.7217
1.8901,2.4802,2.8077,6.2096
2.0288,2.5458,2.7975,6.393
1.9456,2.7435,3.4904,7.9136
1.9509,2.6337,2.9052,6.6895
1.7484,2.1353,2.3713,5.4332
2.0977,2.765,3.1482,6.7478
2.2092,2.9339,3.3089,7.7568
1.9661,2.5801,2.9264,6.4045
2.3476,3.0951,3.3996,7.6625
1.7261,2.3579,2.8293,6.3872
1.8435,2.3656,2.6998,6.0158
1.965,2.6448,2.9278,6.5176
2.4604,3.1787,3.5706,7.8358
1.7774,2.263,2.4721,5.9004
2.3014,3.0306,3.3638,7.584
2.0001,2.6655,3.0434,6.4924
1.5078,2.0515,2.5605,6.0169
2.338,3.2898,3.8008,8.3406
2.1631,2.7247,2.9595,6.9183
1.8686,2.3394,2.619,5.8451
1.9964,2.7892,3.3568,7.4279
1.9613,2.5965,2.883,6.5299
1.7573,2.1332,2.408,5.4027
1.8227,2.553,3.1217,7.2013
2.0757,2.7583,3.0885,7.0539
1.954,2.5184,2.8573,6.2526
2.3106,3.0075,3.315,7.4497
1.7109,2.3239,2.702,6.0129
2.083,2.6077,2.8255,6.6687
2.3989,3.1902,3.5708,7.8342
1.9331,2.6852,3.357,7.5388
1.6116,2.0352,2.2555,5.2012
2.1317,2.8095,3.1699,6.9293
1.8945,2.4242,2.6613,6.0333
2.0312,2.6393,2.9938,6.9027
2.2729,3.1397,3.5992,7.6591
2.0921,2.6248,2.8691,6.5933
1.6377,2.1563,2.5233,5.7959
2.072,2.746,2.9784,7.0347
2.2079,2.9568,3.3144,7.2586
2.0064,2.4785,2.8136,6.1949
1.9083,2.655,3.11,7.084
2.0789,2.7442,3.0862,6.9147
1.7853,2.2885,2.5009,5.7177
1.6585,2.3614,3.0977,7.0143
2.0719,2.7684,3.1858,7.0195
1.986,2.4497,2.6946,6.2363
2.1291,2.8887,3.2895,7.0074
1.8333,2.4689,2.763,6.5693
1.6259,2.0402,2.2592,5.1854
2.5682,3.3546,3.791,8.2563
1.791,2.4684,2.9746,6.8412
1.9674,2.5559,2.8785,6.5336
2.1798,2.9066,3.1766,7.2261
2.0793,2.6099,2.9032,6.5149
1.5833,2.1176,2.4671,5.4147
2.3768,3.1924,3.5339,7.9659
2.2238,2.9495,3.338,7.2166
1.5745,1.9978,2.2515,5.4489
1.9268,2.6333,2.9792,6.5694
2.0083,2.5993,2.9591,6.4203
2.1117,2.6362,2.8901,6.6128
2.2825,3.142,3.597,8.1428
1.8971,2.4679,2.6885,6.1853
1.8798,2.3238,2.5806,5.8442
1.6197,2.3148,3.1234,6.8472
1.8791,2.506,2.7912,6.4993
1.9477,2.4572,2.7685,6.1662
2.38,3.0665,3.3488,7.6393
1.904,2.5949,3.026,6.8712
2.0048,2.5773,2.9254,6.5108
1.9983,2.7346,3.0657,6.6752
1.895,2.5906,3.2311,7.2903
